placed=438 dropped=22 bytes=893028 identical=726717 (81.38%) exact_objs=201
      0/     12 differing  build/recon/syslib/psx/libapi/A69.c.o
      0/     12 differing  build/recon/syslib/psx/libapi/A65.c.o
      0/     12 differing  build/recon/syslib/psx/libcard/A80.c.o
      0/     12 differing  build/recon/syslib/psx/libcard/A78.c.o
      0/     12 differing  build/recon/syslib/psx/libc/C40.c.o
      0/   1628 differing  build/recon/eaclib/psx/sndpsxz/sdma.c.o
      0/    460 differing  build/recon/eaclib/psx/sndpsxz/saetodv.c.o
      0/     88 differing  build/recon/eaclib/psx/sndpsxz/saetolrv.c.o
      0/    432 differing  build/recon/eaclib/psx/spchpsxz/spchsamp.c.o
      0/    748 differing  build/recon/eaclib/psx/sndpsxz/sdresolv.c.o
      0/     92 differing  build/recon/eaclib/psx/sndpsxz/srrange.c.o
      0/    304 differing  build/recon/eaclib/psx/sndpsxz/sgettag.c.o
      0/     72 differing  build/recon/eaclib/psx/sndpsxz/sdspuirq.c.o
      0/     12 differing  build/recon/syslib/psx/libapi/L03.c.o
      0/     12 differing  build/recon/syslib/psx/libapi/L02.c.o
      0/    192 differing  build/recon/syslib/psx/libpad/WAITRC2.c.o
      0/     96 differing  build/recon/syslib/psx/libgpu/P34.c.o
      0/     12 differing  build/recon/syslib/psx/libapi/A07.c.o
      0/     24 differing  build/recon/syslib/psx/libsn/SNREAD.c.o
      0/     24 differing  build/recon/syslib/psx/libsn/SNWRITE.c.o
      0/     76 differing  build/recon/eaclib/psx/sndpsxz/spvtolrv.c.o
      0/    108 differing  build/recon/syslib/psx/libcard/INIT.c.o
      0/     96 differing  build/recon/syslib/psx/libcard/CARDINIT.c.o
      0/     12 differing  build/recon/syslib/psx/libapi/C112.c.o
      0/     12 differing  build/recon/syslib/psx/libapi/A09.c.o
      0/     12 differing  build/recon/syslib/psx/libapi/A11.c.o
      0/     12 differing  build/recon/syslib/psx/libapi/A66.c.o
      0/    148 differing  build/recon/eaclib/psx/sndpsxz/saelib.c.o
      0/    136 differing  build/recon/eaclib/psx/sndpsxz/sgetdata.c.o
      0/    128 differing  build/recon/syslib/psx/libcard/A74.c.o
      0/    352 differing  build/recon/syslib/psx/libcard/PATCH.c.o
      0/     12 differing  build/recon/syslib/psx/libcard/A75.c.o
      0/     12 differing  build/recon/syslib/psx/libcard/A76.c.o
      0/    128 differing  build/recon/syslib/psx/libcard/END.c.o
